¡ˆ¡°,¡ˆ¡°∏Ì,¿œΩ√,±‚ø¬(°∆C),±‚ø¬ QC«√∑°±◊,¥©¿˚∞≠ºˆ∑Æ(mm),«≥«‚(deg),«≥«‚ QC«√∑°±◊,«≥º”(m/s),«≥º” QC«√∑°±◊,«ˆ¡ˆ±‚æ–(hPa),«ˆ¡ˆ±‚æ– QC«√∑°±◊,«ÿ∏È±‚æ–(hPa),«ÿ∏È±‚æ– QC«√∑°±◊,Ω¿µµ(%),Ω¿µµ QC«√∑°±◊,¿œªÁ(MJ/m^2),¿œ¡∂(Sec)
90,º”√ ,2022-06-17 00:01,22.5,0,0,272.4,0,2.4,0,1003.9,0,1005.9,0,59.4,0,,0
90,º”√ ,2022-06-17 00:02,22.5,0,0,246.4,0,2.4,0,1003.9,0,1005.9,0,59.4,0,,0
90,º”√ ,2022-06-17 00:03,22.5,0,0,243.9,0,2.2,0,1003.9,0,1005.9,0,59.2,0,,0
90,º”√ ,2022-06-17 00:04,22.5,0,0,269.4,0,1.6,0,1004,0,1006,0,59.5,0,,0
90,º”√ ,2022-06-17 00:05,22.4,0,0,254.9,0,2,0,1004,0,1006,0,59.3,0,,0
90,º”√ ,2022-06-17 00:06,22.5,0,0,259.5,0,1.9,0,1003.9,0,1005.9,0,59.1,0,,0
90,º”√ ,2022-06-17 00:07,22.5,0,0,254.5,0,1.4,0,1003.9,0,1005.9,0,59.4,0,,0
90,º”√ ,2022-06-17 00:08,22.4,0,0,261.9,0,1.5,0,1003.9,0,1005.9,0,59.7,0,,0
90,º”√ ,2022-06-17 00:09,22.3,0,0,264.7,0,1,0,1003.9,0,1005.9,0,60.1,0,,0
90,º”√ ,2022-06-17 00:10,22.3,0,0,261.3,0,1.3,0,1003.9,0,1005.9,0,60.3,0,,0
90,º”√ ,2022-06-17 00:11,22.2,0,0,268.7,0,1.4,0,1003.9,0,1005.9,0,60.6,0,,0
90,º”√ ,2022-06-17 00:12,22.1,0,0,289.9,0,1.4,0,1003.9,0,1005.9,0,60.8,0,,0
90,º”√ ,2022-06-17 00:13,22,0,0,259.4,0,.9,0,1003.9,0,1005.9,0,61.3,0,,0
90,º”√ ,2022-06-17 00:14,21.9,0,0,251.1,0,1.1,0,1003.8,0,1005.8,0,61.5,0,,0
90,º”√ ,2022-06-17 00:15,22,0,0,235.6,0,1.6,0,1003.8,0,1005.8,0,60.7,0,,0
90,º”√ ,2022-06-17 00:16,22.2,0,0,232.5,0,2,0,1003.8,0,1005.8,0,59.6,0,,0
90,º”√ ,2022-06-17 00:17,22.2,0,0,239.3,0,1.4,0,1003.8,0,1005.8,0,60,0,,0
90,º”√ ,2022-06-17 00:18,22.1,0,0,221.8,0,1.6,0,1003.8,0,1005.8,0,60.3,0,,0
90,º”√ ,2022-06-17 00:19,22.2,0,0,263.4,0,1.7,0,1003.8,0,1005.8,0,60.1,0,,0
90,º”√ ,2022-06-17 00:20,22.1,0,0,282.7,0,1.9,0,1003.8,0,1005.8,0,60.4,0,,0
90,º”√ ,2022-06-17 00:21,21.9,0,0,280.2,0,1.9,0,1003.8,0,1005.8,0,60.9,0,,0
90,º”√ ,2022-06-17 00:22,21.8,0,0,279.6,0,1.4,0,1003.8,0,1005.8,0,61.4,0,,0
90,º”√ ,2022-06-17 00:23,21.7,0,0,273.1,0,1.5,0,1003.9,0,1005.9,0,61.8,0,,0
90,º”√ ,2022-06-17 00:24,21.6,0,0,274.4,0,1.5,0,1003.9,0,1005.9,0,62.1,0,,0
90,º”√ ,2022-06-17 00:25,21.6,0,0,256.9,0,1.7,0,1004,0,1006,0,62.1,0,,0
90,º”√ ,2022-06-17 00:26,21.7,0,0,264.2,0,2.2,0,1004,0,1006,0,61.5,0,,0
90,º”√ ,2022-06-17 00:27,21.8,0,0,268.1,0,1.9,0,1004,0,1006,0,61.1,0,,0
90,º”√ ,2022-06-17 00:28,21.8,0,0,281.7,0,1.8,0,1004,0,1006,0,61.1,0,,0
90,º”√ ,2022-06-17 00:29,21.8,0,0,276.1,0,1.1,0,1004,0,1006,0,61.2,0,,0
90,º”√ ,2022-06-17 00:30,21.7,0,0,297.5,0,1.2,0,1004,0,1006,0,61.8,0,,0
90,º”√ ,2022-06-17 00:31,21.6,0,0,298.7,0,1.6,0,1004,0,1006,0,62,0,,0
90,º”√ ,2022-06-17 00:32,21.6,0,0,301.1,0,1.9,0,1004,0,1006,0,62.1,0,,0
