¡ˆ¡°,¡ˆ¡°∏Ì,¿œΩ√,±‚ø¬(°∆C),±‚ø¬ QC«√∑°±◊,¥©¿˚∞≠ºˆ∑Æ(mm),«≥«‚(deg),«≥«‚ QC«√∑°±◊,«≥º”(m/s),«≥º” QC«√∑°±◊,«ˆ¡ˆ±‚æ–(hPa),«ˆ¡ˆ±‚æ– QC«√∑°±◊,«ÿ∏È±‚æ–(hPa),«ÿ∏È±‚æ– QC«√∑°±◊,Ω¿µµ(%),Ω¿µµ QC«√∑°±◊,¿œªÁ(MJ/m^2),¿œ¡∂(Sec)
90,º”√ ,2022-06-16 00:01,14.6,0,0,275,0,0,0,1005.3,0,1007.4,0,91,0,,0
90,º”√ ,2022-06-16 00:02,14.5,0,0,269,0,0,0,1005.3,0,1007.4,0,91,0,,0
90,º”√ ,2022-06-16 00:03,14.5,0,0,267.5,0,0,0,1005.3,0,1007.4,0,91.1,0,,0
90,º”√ ,2022-06-16 00:04,14.6,0,0,257.8,0,0,0,1005.3,0,1007.4,0,91.2,0,,0
90,º”√ ,2022-06-16 00:05,14.5,0,0,260.9,0,0,0,1005.3,0,1007.4,0,91.2,0,,0
90,º”√ ,2022-06-16 00:06,14.5,0,0,273.8,0,0,0,1005.3,0,1007.4,0,91.3,0,,0
90,º”√ ,2022-06-16 00:07,14.5,0,0,274.3,0,0,0,1005.3,0,1007.4,0,91.4,0,,0
90,º”√ ,2022-06-16 00:08,14.5,0,0,274.7,0,0,0,1005.2,0,1007.3,0,91.4,0,,0
90,º”√ ,2022-06-16 00:09,14.5,0,0,268.4,0,0,0,1005.2,0,1007.3,0,91.5,0,,0
90,º”√ ,2022-06-16 00:10,14.5,0,0,261.4,0,0,0,1005.3,0,1007.4,0,91.6,0,,0
90,º”√ ,2022-06-16 00:11,14.5,0,0,283.9,0,0,0,1005.2,0,1007.3,0,91.7,0,,0
90,º”√ ,2022-06-16 00:12,14.4,0,0,263.6,0,0,0,1005.2,0,1007.3,0,91.7,0,,0
90,º”√ ,2022-06-16 00:13,14.4,0,0,236.1,0,0,0,1005.2,0,1007.3,0,91.7,0,,0
90,º”√ ,2022-06-16 00:14,14.4,0,0,231.1,0,0,0,1005.2,0,1007.3,0,91.8,0,,0
90,º”√ ,2022-06-16 00:15,14.4,0,0,220.2,0,0,0,1005.2,0,1007.3,0,91.8,0,,0
90,º”√ ,2022-06-16 00:16,14.5,0,0,215.4,0,0,0,1005.2,0,1007.3,0,91.8,0,,0
90,º”√ ,2022-06-16 00:17,14.5,0,0,207.2,0,0,0,1005.2,0,1007.3,0,91.9,0,,0
90,º”√ ,2022-06-16 00:18,14.4,0,0,231.8,0,0,0,1005.2,0,1007.3,0,91.9,0,,0
90,º”√ ,2022-06-16 00:19,14.4,0,0,268.8,0,0,0,1005.2,0,1007.3,0,91.9,0,,0
90,º”√ ,2022-06-16 00:20,14.4,0,0,234.3,0,0,0,1005.2,0,1007.3,0,91.9,0,,0
90,º”√ ,2022-06-16 00:21,14.4,0,0,240.3,0,0,0,1005.1,0,1007.2,0,92,0,,0
90,º”√ ,2022-06-16 00:22,14.4,0,0,247.2,0,0,0,1005.1,0,1007.2,0,91.9,0,,0
90,º”√ ,2022-06-16 00:23,14.4,0,0,255.5,0,0,0,1005.1,0,1007.2,0,91.9,0,,0
90,º”√ ,2022-06-16 00:24,14.4,0,0,243.4,0,0,0,1005.1,0,1007.2,0,91.8,0,,0
90,º”√ ,2022-06-16 00:25,14.4,0,0,252.1,0,0,0,1005.1,0,1007.2,0,91.8,0,,0
90,º”√ ,2022-06-16 00:26,14.4,0,0,279.4,0,0,0,1005.1,0,1007.2,0,91.7,0,,0
90,º”√ ,2022-06-16 00:27,14.5,0,0,269.6,0,0,0,1005.1,0,1007.2,0,91.7,0,,0
90,º”√ ,2022-06-16 00:28,14.5,0,0,244.7,0,0,0,1005.1,0,1007.2,0,91.7,0,,0
90,º”√ ,2022-06-16 00:29,14.5,0,0,238.9,0,0,0,1005,0,1007.1,0,91.6,0,,0
90,º”√ ,2022-06-16 00:30,14.4,0,0,227.3,0,0,0,1005,0,1007.1,0,91.5,0,,0
90,º”√ ,2022-06-16 00:31,14.5,0,0,212.8,0,0,0,1005,0,1007.1,0,91.4,0,,0
90,º”√ ,2022-06-16 00:32,14.5,0,0,215.1,0,0,0,1005,0,1007.1,0,91.5,0,,0
90,º”√ ,2022-06-16 00:33,14.5,0,0,222.6,0,0,0,1005,0,1007.1,0,91.5,0,,0
90,º”√ ,2022-06-16 00:34,14.5,0,0,228.8,0,0,0,1005,0,1007.1,0,91.4,0,,0
90,º”√ ,2022-06-16 00:35,14.5,0,0,247.4,0,0,0,1004.9,0,1007,0,91.4,0,,0
90,º”√ ,2022-06-16 00:36,14.5,0,0,274.8,0,0,0,1004.9,0,1007,0,91.5,0,,0
90,º”√ ,2022-06-16 00:37,14.5,0,0,246.3,0,0,0,1004.9,0,1007,0,91.5,0,,0
90,º”√ ,2022-06-16 00:38,14.4,0,0,241.3,0,0,0,1004.9,0,1007,0,91.6,0,,0
90,º”√ ,2022-06-16 00:39,14.5,0,0,218.1,0,0,0,1004.9,0,1007,0,91.6,0,,0
90,º”√ ,2022-06-16 00:40,14.5,0,0,173.8,0,0,0,1004.8,0,1006.9,0,91.6,0,,0
90,º”√ ,2022-06-16 00:41,14.5,0,0,186.5,0,0,0,1004.8,0,1006.9,0,91.7,0,,0
90,º”√ ,2022-06-16 00:42,14.5,0,0,214.8,0,0,0,1004.8,0,1006.9,0,91.7,0,,0
90,º”√ ,2022-06-16 00:43,14.5,0,0,222.7,0,0,0,1004.8,0,1006.9,0,91.7,0,,0
