¡ˆ¡°,¡ˆ¡°∏Ì,¿œΩ√,±‚ø¬(°∆C),±‚ø¬ QC«√∑°±◊,¥©¿˚∞≠ºˆ∑Æ(mm),«≥«‚(deg),«≥«‚ QC«√∑°±◊,«≥º”(m/s),«≥º” QC«√∑°±◊,«ˆ¡ˆ±‚æ–(hPa),«ˆ¡ˆ±‚æ– QC«√∑°±◊,«ÿ∏È±‚æ–(hPa),«ÿ∏È±‚æ– QC«√∑°±◊,Ω¿µµ(%),Ω¿µµ QC«√∑°±◊,¿œªÁ(MJ/m^2),¿œ¡∂(Sec)
90,º”√ ,2022-06-28 00:01,24.5,0,0,356,0,.5,0,1000.3,0,1002.3,0,90.8,0,,0
90,º”√ ,2022-06-28 00:02,24.3,0,0,340.2,0,.7,0,1000.2,0,1002.2,0,90.5,0,,0
90,º”√ ,2022-06-28 00:03,24.3,0,0,301.3,0,.7,0,1000.3,0,1002.3,0,90.5,0,,0
90,º”√ ,2022-06-28 00:04,24.2,0,0,290.8,0,.8,0,1000.3,0,1002.3,0,90.6,0,,0
90,º”√ ,2022-06-28 00:05,24.2,0,0,297.4,0,.6,0,1000.4,0,1002.4,0,90.8,0,,0
90,º”√ ,2022-06-28 00:06,24.2,0,0,302.9,0,.4,0,1000.4,0,1002.4,0,90.8,0,,0
90,º”√ ,2022-06-28 00:07,24.3,0,0,320.4,0,.1,0,1000.3,0,1002.3,0,90.8,0,,0
90,º”√ ,2022-06-28 00:08,24.4,0,0,107.4,0,.7,0,1000.2,0,1002.2,0,90.6,0,,0
90,º”√ ,2022-06-28 00:09,24.7,0,0,227.7,0,1.3,0,1000.3,0,1002.3,0,90.3,0,,0
90,º”√ ,2022-06-28 00:10,25,0,0,210.1,0,1.5,0,1000.3,0,1002.3,0,89.8,0,,0
90,º”√ ,2022-06-28 00:11,25,0,0,257.4,0,1.6,0,1000.3,0,1002.3,0,89,0,,0
90,º”√ ,2022-06-28 00:12,24.9,0,0,260.5,0,1.5,0,1000.3,0,1002.3,0,88.7,0,,0
90,º”√ ,2022-06-28 00:13,24.7,0,0,237.8,0,1.6,0,1000.3,0,1002.3,0,89,0,,0
