¡ˆ¡°,¡ˆ¡°∏Ì,¿œΩ√,±‚ø¬(°∆C),±‚ø¬ QC«√∑°±◊,¥©¿˚∞≠ºˆ∑Æ(mm),«≥«‚(deg),«≥«‚ QC«√∑°±◊,«≥º”(m/s),«≥º” QC«√∑°±◊,«ˆ¡ˆ±‚æ–(hPa),«ˆ¡ˆ±‚æ– QC«√∑°±◊,«ÿ∏È±‚æ–(hPa),«ÿ∏È±‚æ– QC«√∑°±◊,Ω¿µµ(%),Ω¿µµ QC«√∑°±◊,¿œªÁ(MJ/m^2),¿œ¡∂(Sec)
90,º”√ ,2022-01-06 00:01,-2.1,0,0,293.1,0,1.3,0,1024.3,0,1026.6,0,70.6,0,,0
90,º”√ ,2022-01-06 00:02,-2.2,0,0,282.6,0,1.5,0,1024.3,0,1026.6,0,70.7,0,,0
90,º”√ ,2022-01-06 00:03,-2.2,0,0,286.7,0,1.4,0,1024.3,0,1026.6,0,70.7,0,,0
90,º”√ ,2022-01-06 00:04,-2.3,0,0,286.1,0,1.3,0,1024.3,0,1026.6,0,70.9,0,,0
90,º”√ ,2022-01-06 00:05,-2.4,0,0,286.5,0,1.4,0,1024.3,0,1026.6,0,70.9,0,,0
90,º”√ ,2022-01-06 00:06,-2.4,0,0,289.9,0,1.4,0,1024.3,0,1026.6,0,71.5,0,,0
90,º”√ ,2022-01-06 00:07,-2.4,0,0,288.9,0,1.3,0,1024.3,0,1026.6,0,71.7,0,,0
90,º”√ ,2022-01-06 00:08,-2.5,0,0,281.7,0,1.2,0,1024.3,0,1026.6,0,71.6,0,,0
90,º”√ ,2022-01-06 00:09,-2.4,0,0,286.6,0,1.3,0,1024.3,0,1026.6,0,72,0,,0
90,º”√ ,2022-01-06 00:10,-2.4,0,0,300.6,0,1.5,0,1024.3,0,1026.6,0,72.2,0,,0
90,º”√ ,2022-01-06 00:11,-2.5,0,0,286.3,0,1.3,0,1024.3,0,1026.6,0,71.9,0,,0
90,º”√ ,2022-01-06 00:12,-2.5,0,0,286.9,0,1.3,0,1024.3,0,1026.6,0,71.9,0,,0
90,º”√ ,2022-01-06 00:13,-2.5,0,0,279.9,0,1.3,0,1024.3,0,1026.6,0,72.1,0,,0
90,º”√ ,2022-01-06 00:14,-2.6,0,0,285.3,0,1.2,0,1024.3,0,1026.6,0,72.4,0,,0
90,º”√ ,2022-01-06 00:15,-2.6,0,0,279.6,0,1.3,0,1024.3,0,1026.6,0,72.7,0,,0
90,º”√ ,2022-01-06 00:16,-2.6,0,0,282.5,0,1.5,0,1024.3,0,1026.6,0,72.5,0,,0
90,º”√ ,2022-01-06 00:17,-2.6,0,0,294.3,0,1.4,0,1024.3,0,1026.6,0,72.4,0,,0
90,º”√ ,2022-01-06 00:18,-2.6,0,0,279.5,0,1.4,0,1024.3,0,1026.6,0,72.6,0,,0
90,º”√ ,2022-01-06 00:19,-2.6,0,0,281.1,0,1.1,0,1024.3,0,1026.6,0,72.7,0,,0
90,º”√ ,2022-01-06 00:20,-2.6,0,0,278.1,0,1.3,0,1024.3,0,1026.6,0,72.8,0,,0
90,º”√ ,2022-01-06 00:21,-2.5,0,0,279,0,1.2,0,1024.3,0,1026.6,0,72.8,0,,0
90,º”√ ,2022-01-06 00:22,-2.6,0,0,277.8,0,1.2,0,1024.3,0,1026.6,0,72.5,0,,0
90,º”√ ,2022-01-06 00:23,-2.6,0,0,280.5,0,1.1,0,1024.3,0,1026.6,0,72.7,0,,0
90,º”√ ,2022-01-06 00:24,-2.5,0,0,279.6,0,1.3,0,1024.3,0,1026.6,0,72.7,0,,0
90,º”√ ,2022-01-06 00:25,-2.5,0,0,282.7,0,1.4,0,1024.3,0,1026.6,0,72.6,0,,0
90,º”√ ,2022-01-06 00:26,-2.6,0,0,287.3,0,1.3,0,1024.3,0,1026.6,0,72.5,0,,0
90,º”√ ,2022-01-06 00:27,-2.5,0,0,277.3,0,1.2,0,1024.3,0,1026.6,0,72.6,0,,0
